ai likun	China:Smith Kettlewell Eye Res Inst, San Francisco, CA 94115 USA. The Smith-Kettlewell Eye Research Institute	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Emmetropization and Eye Growth in Young Aphakic Chickens
cho pauline	China:Hong Kong Polytech Univ, Sch Optometry, Ctr Myopia Res, Hong Kong, Hong Kong,Peoples R China. Hong Kong Polytechnic University	OPTOMETRY AND VISION SCIENCE	Toric Orthokeratology for Highly Astigmatic Children
choi k	China:Chinese Univ Hong Kong, Ctr Biostat & Epidemiol, Sch Publ Hlth, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong KongUnion School of Public Health - PUMC	BRITISH JOURNAL OF OPHTHALMOLOGY	Impact of posterior subcapsular opacification on vision and visual function among subjects undergoing cataract surgery in rural China: Study of Cataract Outcomes and Up-Take of Services (SCOUTS) in the Caring is Hip Project, Report 5
choi k	China:Chinese Univ Hong Kong, Ctr Biostat & Epidemiol, Sch Publ Hlth, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong KongUnion School of Public Health - PUMC	ARCHIVES OF OPHTHALMOLOGY	Prevalence and Determinants of Spectacle Nonwear Among Rural Chinese Secondary Schoolchildren The Xichang Pediatric Refractive Error Study Report 3
choi k	China:Chinese Univ Hong Kong, Ctr Biostat & Epidemiol, Sch Publ Hlth, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong KongUnion School of Public Health - PUMC	ARCHIVES OF OPHTHALMOLOGY	Strategies to improve the accuracy of vision measurement by teachers in rural Chinese secondary schoolchildren - Xichang Pediatric Refractive Error Study (X-PRES) report no. 6
choi k	China:Chinese Univ Hong Kong, Ctr Biostat & Epidemiol, Sch Publ Hlth, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong KongUnion School of Public Health - PUMC	ARCHIVES OF OPHTHALMOLOGY	Myopia, Spectacle Wear, and Risk of Bicycle Accidents Among Rural Chinese Secondary School Students The Xichang Pediatric Refractive Error Study Report No. 7
choi k	China:Chinese Univ Hong Kong, Ctr Biostat & Epidemiol, Sch Publ Hlth, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong KongUnion School of Public Health - PUMC	ARCHIVES OF OPHTHALMOLOGY	Associations Between Near Work, Outdoor Activity, and Myopia Among Adolescent Students in Rural China The Xichang Pediatric Refractive Error Study Report No. 2
choi k	China:Chinese Univ Hong Kong, Ctr Biostat & Epidemiol, Sch Publ Hlth, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong KongUnion School of Public Health - PUMC	AMERICAN JOURNAL OF OPHTHALMOLOGY	Corneal hysteresis and axial length among Chinese secondary school children: The Xichang Pediatric Refractive Error Study (X-PRES) report no. 4
choi k	China:Chinese Univ Hong Kong, Ctr Biostat & Epidemiol, Sch Publ Hlth, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong KongUnion School of Public Health - PUMC	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Visual disability, visual function, and myopia among rural Chinese secondary school children: The Xichang Pediatric Refractive Error Study (X-PRES) - Report 1
choi k	China:Chinese Univ Hong Kong, Ctr Biostat & Epidemiol, Sch Publ Hlth, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong KongUnion School of Public Health - PUMC	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Distribution and visual impact of postoperative refractive error after cataract surgery in rural China - Study of Cataract Outcomes and Up-Take of Services report 4
choi k	China:Chinese Univ Hong Kong, Ctr Biostat & Epidemiol, Sch Publ Hlth, Hong Kong, Hong Kong,Peoples R China. Chinese University of Hong KongUnion School of Public Health - PUMC	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Spectacle acceptance among secondary school students in rural China: The Xichang Pediatric Refractive Error Study (X-PRES) - Report 5
chong chong	China:Tung Wah Eastern Hosp, Dept Ophthalmol, Hong Kong, Hong Kong,Peoples R China. 	JAPANESE JOURNAL OF OPHTHALMOLOGY	Prognostic factors predicting the surgical outcome of bilateral lateral rectus recession surgery for patients with infantile exotropia
chong chong	China:Tung Wah Eastern Hosp, Dept Ophthalmol, Hong Kong, Hong Kong,Peoples R China. 	JOURNAL OF AAPOS	A prospective study of fusional convergence parameters in Chinese patients with intermittent exotropia
chong chong	China:Tung Wah Eastern Hosp, Dept Ophthalmol, Hong Kong, Hong Kong,Peoples R China. 	JOURNAL OF AAPOS	Long-term ocular alignment after bilateral lateral rectus recession in children with infantile and intermittent exotropia
chong chong	China:Tung Wah Eastern Hosp, Dept Ophthalmol, Hong Kong, Hong Kong,Peoples R China. 	JOURNAL OF PEDIATRIC OPHTHALMOLOGY & STRABISMUS	Preoperative Factors Predicting the Surgical Response of Bilateral Lateral Rectus Recession Surgery in Patients With Infantile Exotropia
chong kings	China:Hong Kong Baptist Univ, Dept Finance & Decis Sci, Hong Kong, Hong Kong,Peoples R China. Hong Kong Baptist University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	The effect of parental history of myopia on children's eye size and growth: Results of a longitudinal study
chu chinhung	China:Hong Kong Polytech Univ, Sch Optometry, Kowloon, Hong Kong,Peoples R China. Hong Kong Polytechnic University	VISION RESEARCH	Effects of hemiretinal form deprivation on central refractive development and posterior eye shape in chicks
chu chinhung	China:Hong Kong Polytech Univ, Sch Optometry, Kowloon, Hong Kong,Peoples R China. Hong Kong Polytechnic University	VISION RESEARCH	Bi-directional corneal accommodation in alert chicks with experimentally-induced astigmatism
chu chu	China:Hong Kong Polytech Univ, Ctr Myopia Res, Sch Optometry, Hong Kong, Hong Kong,Peoples R China. Hong Kong Polytechnic University	OPHTHALMIC AND PHYSIOLOGICAL OPTICS	A novel missense mutation in the NYX gene associated with high myopia
chu patrickhowai	China:Hong Kong Polytech Univ, Sch Optometry, Lab Expt Optometry Neurosci, Kowloon, Hong Kong,Peoples R China. Hong Kong Polytechnic University	VISION RESEARCH	Impairment of retinal adaptive circuitry in the myopic eye
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	EUROPEAN JOURNAL OF OPHTHALMOLOGY	Topography-guided treatment of decentered laser ablation using LaserSight's excimer laser
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	The efficacy and safety of modified Snyder-Thompson posterior scleral reinforcement in extensive high myopia of Chinese children
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Expressions of cellular retinoic acid binding proteins I and retinoic acid receptor-beta in the guinea pig eyes with experimental myopia
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CUTANEOUS AND OCULAR TOXICOLOGY	Illumination with monochromatic long-wavelength light promotes myopic shift and ocular elongation in newborn pigmented guinea pigs
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	The relationship between myopia progression and how myopes wear their corrections
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CURRENT EYE RESEARCH	Sonic Hedgehog Expression and Its Role in Form-Deprivation Myopia in Mice
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OPTOMETRY AND VISION SCIENCE	Impact of Pupil Diameter on Axial Growth in Orthokeratology
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	BMC OPHTHALMOLOGY	Refractive change in the adult rabbit eye after corneal relaxation with the femtosecond laser
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	EUROPEAN JOURNAL OF OPHTHALMOLOGY	Long-term outcome of epi-LASIK for high myopia
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	EUROPEAN JOURNAL OF OPHTHALMOLOGY	Photoablation centration on the corneal optical center in myopic LASIK using AOV excimer laser
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	EXPERIMENTAL EYE RESEARCH	Effects of different monochromatic lights on refractive development and eye growth in guinea pigs
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF REFRACTIVE SURGERY	Accuracy of WASCA Aberrometer Refraction Compared to Manifest Refraction in Chinese Adult Myopes
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Influence of intraocular astigmatism on the correction of myopic astigmatism by laser-assisted subepithelial keratectomy
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF VISION	Transfer from blue light or green light to white light partially reverses changes in ocular refraction and anatomy of developing guinea pigs
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CURRENT EYE RESEARCH	Effects of 530 nm Green Light on Refractive Status, Melatonin, MT1 Receptor, and Melanopsin in the Guinea Pig
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	VISION RESEARCH	Objective depth-of-focus is different from subjective depth-of-focus and correlated with accommodative microfluctuations
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CLINICAL AND EXPERIMENTAL OPTOMETRY	Relationship between ocular wavefront aberrations and refractive error in Chinese school children
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Effects of femtosecond laser-assisted multilayer intrastromal ablation in the midperipheral cornea
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF PEDIATRIC OPHTHALMOLOGY & STRABISMUS	Physical Characteristics of Ocular Structures in Chinese Children With Emmetropia
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OPHTHALMOLOGICA	Polymorphisms in the CTNND2 Gene and 11q24.1 Genomic Region Are Associated with Pathological Myopia in a Chinese Population
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	The Effects of Monochromatic Illumination on Early Eye Development in Rhesus Monkeys
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Myopia induced by flickering light in guinea pigs: a detailed assessment on susceptibility of different frequencies
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CLINICAL AND EXPERIMENTAL OPTOMETRY	The effect of various levels of stroboscopic illumination on the growth of guinea pig eyes
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	CURRENT EYE RESEARCH	Effects of Chronic Exposure to 0.5 Hz and 5 Hz Flickering Illumination on the Eye Growth of Guinea Pigs
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	MOLECULAR VISION	Upregulation of regulator of G-protein signaling 2 in the sclera of a form deprivation myopic animal model
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Incidence of Myopia in High School Students with and without Red-Green Color Vision Deficiency
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	JOURNAL OF REFRACTIVE SURGERY	Influence of Internal Optical Astigmatism on the Correction of Myopic Astigmatism by LASIK
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OPHTHALMOLOGICA	Outcomes of Epi-LASIK for the Correction of High Myopia and Myopic Astigmatism after More than 1 Year
chu r	China:Fudan Univ, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Morphologic and Histopathologic Changes in the Rabbit Cornea Produced by Femtosecond Laser-Assisted Multilayer Intrastromal Ablation
chueng chueng	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	BRITISH JOURNAL OF OPHTHALMOLOGY	Predictors of atypical birefringence pattern in scanning laser polarimetry
congdon n	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	BRITISH JOURNAL OF OPHTHALMOLOGY	Impact of posterior subcapsular opacification on vision and visual function among subjects undergoing cataract surgery in rural China: Study of Cataract Outcomes and Up-Take of Services (SCOUTS) in the Caring is Hip Project, Report 5
congdon n	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	AMERICAN JOURNAL OF OPHTHALMOLOGY	A Population-based Study of Visual Impairment Among Pre-school Children in Beijing: The Beijing Study of Visual Impairment in Children
congdon n	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	AMERICAN JOURNAL OF OPHTHALMOLOGY	Corneal hysteresis and axial length among Chinese secondary school children: The Xichang Pediatric Refractive Error Study (X-PRES) report no. 4
congdon n	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	AMERICAN JOURNAL OF OPHTHALMOLOGY	Height, Stunting, and Refractive Error Among Rural Chinese Schoolchildren: The See Well to Learn Well Project
congdon n	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	ARCHIVES OF OPHTHALMOLOGY	Associations Between Near Work, Outdoor Activity, and Myopia Among Adolescent Students in Rural China The Xichang Pediatric Refractive Error Study Report No. 2
congdon n	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	ARCHIVES OF OPHTHALMOLOGY	Myopia, Spectacle Wear, and Risk of Bicycle Accidents Among Rural Chinese Secondary School Students The Xichang Pediatric Refractive Error Study Report No. 7
congdon n	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Visual disability, visual function, and myopia among rural Chinese secondary school children: The Xichang Pediatric Refractive Error Study (X-PRES) - Report 1
congdon n	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	OPTOMETRY AND VISION SCIENCE	Traffic gap judgment in people with significant peripheral field loss
congdon n	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	ARCHIVES OF OPHTHALMOLOGY	Prevalence and Determinants of Spectacle Nonwear Among Rural Chinese Secondary Schoolchildren The Xichang Pediatric Refractive Error Study Report 3
congdon n	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	ARCHIVES OF OPHTHALMOLOGY	Attitudes of Students, Parents, and Teachers Toward Glasses Use in Rural China
congdon n	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	ARCHIVES OF OPHTHALMOLOGY	Endothelial Cell Loss and Surgically Induced Astigmatism After Sutureless Large-Incision Manual Cataract Extraction (SLIMCE)
congdon n	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	BRITISH JOURNAL OF OPHTHALMOLOGY	The association between refractive cutoffs for spectacle provision and visual improvement among school-aged children in South Africa
congdon n	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Distribution and visual impact of postoperative refractive error after cataract surgery in rural China - Study of Cataract Outcomes and Up-Take of Services report 4
congdon nathan	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Accuracy of Rural Refractionists in Western China
congdon nathan	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Biometric measurements in highly myopic eyes
congdon nathan	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	SURVEY OF OPHTHALMOLOGY	School-based Approaches to the Correction of Refractive Error in Children
