an fengqi	China:Sichuan Univ, Dept Pathol, Chengdu 610064,Peoples R China. Sichuan University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Role of DAF in Protecting against T-Cell Autoreactivity that Leads to Experimental Autoimmune Uveitis
yang p	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Leptin increases in Vogt-Koyanagi-Harada (VKH) disease and promotes cell proliferation and inflammatory cytokine secretion
yang peizeng	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	A Functional Variant of PTPN22 Confers Risk for Vogt-Koyanagi-Harada Syndrome but Not for Ankylosing Spondylitis
yang peizeng	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	Genetic Variations of IL-12B, IL-12R beta 1, IL-12R beta 2 in Behcet's Disease and VKH Syndrome
yang peizeng	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	Lack of an Association of PD-1 and Its Ligand Genes with Behcet's Disease in a Chinese Han Population
yang peizeng	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	No Association of PTPN22 Polymorphisms with Susceptibility to Ocular Behcet's Disease in Two Chinese Han Populations
yang peizeng	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	TRAF5 and TRAF3IP2 Gene Polymorphisms Are Associated with Behcet's Disease and Vogt-Koyanagi-Harada Syndrome: A Case-Control Study
yang peizeng	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	CURRENT EYE RESEARCH	Vogt-Koyanagi-Harada syndrome
yang peizeng	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Association between polymorphisms of FCRL3, a non-HLA gene, and Behcet's disease in a Chinese population with ophthalmic manifestations
yang peizeng	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	Association of a TNIP1 Polymorphism with Vogt-Koyanagi-Harada Syndrome but Not with Ocular Behcet's Disease in Han Chinese
yang peizeng	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	Increased Expression of IL-22 Is Associated with Disease Activity in Behcet's Disease
yang peizeng	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	TNFAIP3 Gene Polymorphisms in a Chinese Han Population with Vogt-Koyanagi-Harada Syndrome
yang peizeng	China:Chongqing Med Univ, Affiliated Hosp 1, Dept Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Lack of association of two polymorphisms of IRF5 with Behcet's disease
yang peizeng	China:Chongqing Med Univ, Chongqing Key Lab Ophthalmol, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	JAK1, but Not JAK2 and STAT3, Confers Susceptibility to Vogt-Koyanagi-Harada (VKH) Syndrome in a Han Chinese Population
yang peizeng	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	OPHTHALMOLOGY	Clinical features of Chinese patients with Behcet's disease
yang peizeng	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Upregulated IL-23 and IL-17 in Behcet patients with active uveitis
yang peizeng	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Diminished frequency and function of CD4(+) CD25(high) regulatory T cells associated with active uveitis in Vogt-Koyanagi-Harada syndrome
yang peizeng	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	An increased expression of CD40/CD40L costimulatory molecules in erythema nodosum of patients with Behcet's disease
yang peizeng	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Retinal S-antigen Th1 cell epitope mapping in patients with Behcet's disease
yang peizeng	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	S-antigen specific T helper type 1 response is present in Behcet's disease
yang peizeng	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	ACTA OPHTHALMOLOGICA	Longitudinal study of anterior segment inflammation by ultrasound biomicroscopy in patients with acute anterior uveitis
yang peizeng	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Study of Macular Function by Multifocal Electroretinography in Patients With Vogt-Koyanagi-Harada Syndrome
yang yabo	China:Zhejiang Univ, Hosp 2, Dept Ophthalmol, Hangzhou 310003, Zhejiang,Peoples R China. Zhejiang University	OPTOMETRY AND VISION SCIENCE	Uveal Melanoma in the Peripheral Choroid Masquerading as Chronic Uveitis
yang yan	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Decreased 1,25-Dihydroxyvitamin D3 level is involved in the pathogenesis of Vogt-Koyanagi-Harada (VKH) disease
yang yan	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, Guangzhou 510275, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Increased IL-7 Expression in Vogt-Koyanagi-Harada Disease
yao huiping	China:Shanghai 8th Peoples Hosp, Dept Ophthalmol, Shanghai,Peoples R China. 	OCULAR IMMUNOLOGY AND INFLAMMATION	Ocular Findings in a Patient with Virus-associated Hemophagocytic Syndrome
yao jing	China:Fudan Univ, Shanghai Med Sch, Eye & ENT Hosp, Dept Ophthalmol, Shanghai 200031,Peoples R China. Fudan University	OCULAR IMMUNOLOGY AND INFLAMMATION	Bilateral Acute Angle Closure Glaucoma as a Presentation of Vogt-Koyanagi-Harada Syndrome in Four Chinese Patients: A Small Case Series
ye dongqing	China:Anhui Med Univ, Sch Publ Hlth, Dept Epidemiol & Biostat, Hefei 230032, Anhui,Peoples R China. Anhui Medical UniversityUnion School of Public Health - PUMC	MOLECULAR VISION	Polymorphisms in the tumor necrosis factor gene and susceptibility to Behcet's disease: An updated meta-analysis
ye shaobi	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Elevated serum IL-23 correlates with intraocular inflammation after cataract surgery in patients with Vogt-Koyanagi-Harada disease
ye shaobi	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Serum levels of Th17-related cytokines in Behcet disease patients after cataract surgery
ye zi	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Association of TLR2 Gene Polymorphisms With Ocular Behcet's Disease in a Chinese Han Population
ye zi	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Decreased IL-27 Expression in Association with an Increased Th17 Response in Vogt-Koyanagi-Harada Disease
ye zi	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Effect of 1,25-Dihydroxyvitamin D3 on Th17 and Th1 Response in Patients with Behcet's Disease
ye zi	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Higher Expression of Toll-like Receptors 2, 3, 4, and 8 in Ocular Behcet's Disease
yi xianglong	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Decreased 1,25-Dihydroxyvitamin D3 level is involved in the pathogenesis of Vogt-Koyanagi-Harada (VKH) disease
yi xianglong	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	BRITISH JOURNAL OF OPHTHALMOLOGY	There is no association of CCR6 polymorphisms with susceptibility to Behcet's disease in two Chinese Han populations
yi xianglong	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	PLOS ONE	FGFR1OP tagSNP but Not CCR6 Polymorphisms Are Associated with Vogt-Koyanagi-Harada Syndrome in Chinese Han
yin xiaolei	China:Chinese PLA, Dept Ophthalmol, Hosp 305, Beijing 100017,Peoples R China. 	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Clinical features of ankylosing spondylitis associated with acute anterior uveitis in Chinese patients
you qisheng	China:Capital Med Univ, Beijing Inst Ophthalmol, Beijing Tongren Hosp, Beijing,Peoples R China. Capital Medical University	OPHTHALMOLOGY	Prevalence and Progression of Myopic Retinopathy in Chinese Adults: The Beijing Eye Study
you qisheng	China:Capital Med Univ, Beijing Inst Ophthalmol, Beijing Tongren Hosp, Beijing,Peoples R China. Capital Medical University	ACTA OPHTHALMOLOGICA	Tuberculous uveitis in China
you yian	China:Wenzhou Med Coll, Dept Ophthalmol, Affiliated Hosp 1, Wenzhou 325000, Zhejiang,Peoples R China. Wenzhou Medical University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Surgical management of secondary glaucoma in Fuchs' heterochromic iridocyclitis
yu hongsong	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	AMERICAN JOURNAL OF OPHTHALMOLOGY	Polymorphisms in Genetics of Vitamin D Metabolism Confer Susceptibility to Ocular Belicet Disease in a Chinese Han Population
yu hongsong	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	IL-1 beta Triggered by Peptidoglycan and Lipopolysaccharide through TLR2/4 and ROS-NLRP3 Inflammasome-Dependent Pathways Is Involved in Ocular Behcet's Disease
yu hongsong	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Lack of association of miR-146a and Ets-1 gene polymorphisms with Fuchs uveitis syndrome in Chinese Han patients
yu hongsong	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	A Functional Variant of PTPN22 Confers Risk for Vogt-Koyanagi-Harada Syndrome but Not for Ankylosing Spondylitis
yu hongsong	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	Genetic Variations of IL-12B, IL-12R beta 1, IL-12R beta 2 in Behcet's Disease and VKH Syndrome
yu marco	China:Chinese Univ Hong Kong, Dept Ophthalmol & Visual Sci, Kowloon, Hong Kong,Peoples R China. Chinese University of Hong Kong	OPHTHALMOLOGY	Anterior Chamber Angle Imaging with Swept-Source Optical Coherence Tomography: Measuring Peripheral Anterior Synechia in Glaucoma
yuan rongdi	China:Third Mil Med Univ, Daping Hosp, Inst Surg Res, Daping Eye Hosp, Chongqing 400042,Peoples R China. Third Military Medical University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Clinical features of ankylosing spondylitis associated with acute anterior uveitis in Chinese patients
zhang chaoran	China:Fudan Univ, Dept Ophthalmol, Eye & ENT Hosp, Shanghai 200031,Peoples R China. Fudan University	CORNEA	Clinicopathological Features of a Suspected Case of Hereditary Benign Intraepithelial Dyskeratosis With Bilateral Corneas Involved: A Case Report and Mini Review
zhang chunxia	China:Jinan Mingshui Eye Hosp, Jinan,Peoples R China. 	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	MIF Gene Polymorphisms Confer Susceptibility to Vogt-Koyanagi-Harada Syndrome in a Han Chinese Population
zhang chunxia	China:Jinan Mingshui Eye Hosp, Jinan,Peoples R China. 	OPHTHALMOLOGY	Association of Macrophage Migration Inhibitory Factor Gene Polymorphisms with Behcet's Disease in a Han Chinese Population
zhang feng	China:Capital Med Univ, Beijing Tongren Hosp, Beijing Tongren Eye Ctr, Beijing Ophthalmol & Visual Sci Key Lab, Beijing 100730,Peoples R China. Capital Medical University	ARCHIVES OF OPHTHALMOLOGY	Prevalence and Characteristics of Myopic Retinopathy in a Rural Chinese Adult Population The Handan Eye Study
zhang han	China:First Hosp China Med Univ, Dept Ophthalmol, Shenyang 110001,Peoples R China. 	RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES	INTRAVITREAL BEVACIZUMAB AS PRIMARY TREATMENT OF CHOROIDAL NEOVASCULARIZATION SECONDARY TO PUNCTATE INNER CHOROIDOPATHY Results of a 1-year Prospective Trial
zhang hong	China:Tianjin Med Univ, Ctr Eye, Tianjin 300384,Peoples R China. Tianjin Medical University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Comparison of Artisan iris-claw intraocular lens implantation and posterior chamber intraocular lens sulcus fixation for aphakic eyes
zhang jie	China:Nanjing Med Univ, Wuxi Peoples Hosp 2, Dept Ophthalmol, Wuxi 214002,Peoples R China. Nanjing Medical University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	The expression and significance of T helper cell subsets and regulatory T cells CD4+CD25+ in peripheral blood of patients with human leukocyte antigen B27-positive acute anterior uveitis
zhang meifen	China:Beijing Union Med Coll Hosp, Chinese Med Assoc Soc, Dept Ophthalmol, Beijing,Peoples R China. Chinese Academy of Medical Sciences - Peking Union Medical College	OCULAR IMMUNOLOGY AND INFLAMMATION	Subretinal Hypopyon in Sympathetic Ophthalmia
zhang meifen	China:Beijing Union Med Coll Hosp, Chinese Med Assoc Soc, Dept Ophthalmol, Beijing,Peoples R China. Chinese Academy of Medical Sciences - Peking Union Medical College	OCULAR IMMUNOLOGY AND INFLAMMATION	Choroidal Folds in Acute Vogt-Koyanagi-Harada Disease
zhang min	China:Anhui Med Univ, Sch Publ Hlth, Dept Epidemiol & Biostat, Hefei 230032, Anhui,Peoples R China. Anhui Medical UniversityUnion School of Public Health - PUMC	MOLECULAR VISION	Polymorphisms in the tumor necrosis factor gene and susceptibility to Behcet's disease: An updated meta-analysis
zhang mingzhi	China:Joint Shantou Int Eye Ctr, Shantou,Peoples R China. 	OPHTHALMIC GENETICS	Association of Transcription Factor 4 (TCF4) and Protein Tyrosine Phosphatase, Receptor Type G (PTPRG) with Corneal Dystrophies in Southern Chinese
zhang ni	China:Chongqing Med Univ, Dept Ophthalmol, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol,Chongqing Eye Inst, Chongqing 400016,Peoples R China. Chongqing Medical University	RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES	OCULAR MANIFESTATIONS OF SYPHILITIC UVEITIS IN CHINESE PATIENTS
zhang qi	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	A Functional Variant of PTPN22 Confers Risk for Vogt-Koyanagi-Harada Syndrome but Not for Ankylosing Spondylitis
zhang qi	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing,Peoples R China. Chongqing Medical University	PLOS ONE	No Association of PTPN22 Polymorphisms with Susceptibility to Ocular Behcet's Disease in Two Chinese Han Populations
zhang wei	China:Fuling Ctr Hosp Chongqing City, Dept Ophthalmol, Chongqing 408000,Peoples R China. 	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	New options for uveitis treatment
zhang xiaojun	China:Capital Med Univ, Beijing Tongren Hosp, Dept Neurol, Beijing 100730,Peoples R China. Capital Medical University	JOURNAL OF NEURO-OPHTHALMOLOGY	Central Retinal Artery Occlusion and Recurrent Papillitis in a Patient With Incomplete Behcxet Disease
zhang xiongze	China:Sun Yat Sen Univ, Zhongshan Ophthalm Ctr, Macular Serv, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES	CLINICAL FEATURES OF PUNCTATE INNER CHOROIDOPATHY IN CHINESE PATIENTS
zhang xuedong	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Decreased microRNA-155 Expression in Ocular Behcet's Disease but Not in Vogt Koyanagi Harada Syndrome
zhang xuedong	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	JOURNAL OF CATARACT AND REFRACTIVE SURGERY	Male sex, erythema nodosum, and electroretinography as predictors of visual prognosis after cataract surgery in patients with Behcet disease
zhang xuedong	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Lack of association of miR-146a and Ets-1 gene polymorphisms with Fuchs uveitis syndrome in Chinese Han patients
zhang ying	China:Zunyi Med Univ, Affiliated Hosp 3, Peoples Hosp Zunyi 1, Dept Ophthalmol, Zunyi,Peoples R China. 	PLOS ONE	IL23R Gene Confers Susceptibility to Ankylosing Spondylitis Concomitant with Uveitis in a Han Chinese Population
zhang zhiqiao	China:Beijing Union Med Coll Hosp, Chinese Med Assoc Soc, Dept Ophthalmol, Beijing,Peoples R China. Chinese Academy of Medical Sciences - Peking Union Medical College	OCULAR IMMUNOLOGY AND INFLAMMATION	Subretinal Hypopyon in Sympathetic Ophthalmia
zhao c	China:Sun Yat Sen Univ, Zhongshan Opthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Leptin increases in Vogt-Koyanagi-Harada (VKH) disease and promotes cell proliferation and inflammatory cytokine secretion
zhao c	China:Sun Yat Sen Univ, Zhongshan Opthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Retinal S-antigen Th1 cell epitope mapping in patients with Behcet's disease
zhao c	China:Sun Yat Sen Univ, Zhongshan Opthalm Ctr, State Key Lab Ophthalmol, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	S-antigen specific T helper type 1 response is present in Behcet's disease
zhao chan	China:Chinese Acad Med Sci, Peking Union Med Coll Hosp, Dept Ophthalmol, Beijing 100730,Peoples R China. Chinese Academy of Medical Sciences - Peking Union Medical College	OCULAR IMMUNOLOGY AND INFLAMMATION	Choroidal Folds in Acute Vogt-Koyanagi-Harada Disease
zhao li	China:Capital Med Univ, Beijing Chaoyang Hosp, Dept Ophthalmol, Beijing 100020,Peoples R China. Capital Medical University	MOLECULAR VISION	Expression of toll-like receptor 4 in uvea-resident tissue macrophages during endotoxin-induced uveitis
zhao li	China:Capital Med Univ, Beijing Chaoyang Hosp, Dept Ophthalmol, Beijing 100020,Peoples R China. Capital Medical University	MOLECULAR VISION	The expression of cytokines in the aqueous humor and serum during endotoxin-induced uveitis in C3H/HeN mice
zhao meng	China:Capital Med Univ, Beijing Tongren Hosp, Beijing Ophthalmol & Visual Sci Key Lab, Dept Ophthalmol,Beijing Tongren Eye Ctr, Beijing,Peoples R China. Capital Medical University	ACTA OPHTHALMOLOGICA	Tuberculous uveitis in China
zhao meng	China:Capital Med Univ, Beijing Tongren Hosp, Beijing Ophthalmol & Visual Sci Key Lab, Dept Ophthalmol,Beijing Tongren Eye Ctr, Beijing,Peoples R China. Capital Medical University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	An increased expression of CD40/CD40L costimulatory molecules in erythema nodosum of patients with Behcet's disease
zhao min	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing 400016,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Polymorphisms of FCRL3 in a Chinese population with Vogt-Koyanagi-Harada (VKH) syndrome
zhao min	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing,Peoples R China. Chongqing Medical University	MOLECULAR VISION	Association between polymorphisms of FCRL3, a non-HLA gene, and Behcet's disease in a Chinese population with ophthalmic manifestations
zheng tianyu	China:Fudan Univ, Dept Ophthalmol, Shanghai Eye Ear Nose & Throat Hosp, Sch Shanghai Med, Shanghai 200031,Peoples R China. Fudan University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Assessment of limbus and central cornea in patients with keratolimbal allograft transplantation using in vivo laser scanning confocal microscopy: an observational study
zheng tianyu	China:Fudan Univ, Dept Ophthalmol, Shanghai Eye Ear Nose & Throat Hosp, Sch Shanghai Med, Shanghai 200031,Peoples R China. Fudan University	CORNEA	Age-related Changes of Human Limbus on In Vivo Confocal Microscopy
zheng xiuyun	China:Jinan Mingshui Eye Hosp, Jinan,Peoples R China. 	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	MIF Gene Polymorphisms Confer Susceptibility to Vogt-Koyanagi-Harada Syndrome in a Han Chinese Population
zheng xiuyun	China:Jinan Mingshui Eye Hosp, Jinan,Peoples R China. 	OPHTHALMOLOGY	Association of Macrophage Migration Inhibitory Factor Gene Polymorphisms with Behcet's Disease in a Han Chinese Population
zheng yongxin	China:Sun Yat Sen Univ, State Key Lab Ophthalmol, Zhongshan Ophthalm Ctr, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Clinicopathological correlation analysis of (lymph) angiogenesis and corneal graft rejection
zheng zheng	China:Third Mil Med Univ, Daping Hosp, Inst Surg Res, Daping Eye Hosp, Chongqing 400042,Peoples R China. Third Military Medical University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	Clinical features of ankylosing spondylitis associated with acute anterior uveitis in Chinese patients
zhong yisheng	China:Shanghai Jiao Tong Univ, Ruijin Hosp, Dept Ophthalmol, Affiliated Med Sch, Shanghai 200025,Peoples R China. Shanghai Jiao Tong University	OCULAR IMMUNOLOGY AND INFLAMMATION	Trabeculectomy in the Management of Glaucomatocyclitic Crisis with Visual Field Defect
zhou chunjiang	China:Chongqing Med Univ, Affiliated Hosp 1, Chongqing Eye Inst, Chongqing Key Lab Ophthalmol, Chongqing 400016,Peoples R China. Chongqing Medical University	CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Vogt-Koyanagi-Harada disease presenting as acute angle closure glaucoma at onset
zhou h	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Longitudinal quantification of aqueous flare and cells in Vogt-Koyanagi-Harada disease
zhou h	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	EYE	Aqueous flare and cells in Fuchs syndrome
zhou h	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	BRITISH JOURNAL OF OPHTHALMOLOGY	Leptin increases in Vogt-Koyanagi-Harada (VKH) disease and promotes cell proliferation and inflammatory cytokine secretion
zhou h	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	PDCD1 genes may protect against extraocular manifestations in Chinese Han patients with Vogt-Koyanagi-Harada syndrome
zhou h	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE	Upregulated IL-23 and IL-17 in Behcet patients with active uveitis
zhou h	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Monocyte chemoattractant protein (MCP)-1-2518 A/G SNP in Chinese Han patients with VKH syndrome
zhou h	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	INTERNATIONAL JOURNAL OF OPHTHALMOLOGY	An increased expression of CD40/CD40L costimulatory molecules in erythema nodosum of patients with Behcet's disease
zhou h	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Vogt-Koyanagi-Harada disease presenting as acute angle closure glaucoma at onset
zhou h	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY	Retinal S-antigen Th1 cell epitope mapping in patients with Behcet's disease
zhou h	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Polymorphisms of FCRL3 in a Chinese population with Vogt-Koyanagi-Harada (VKH) syndrome
zhou h	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Polymorphisms of IL23R and Fuchs' syndrome in a Chinese Han population
zhou h	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	S-antigen specific T helper type 1 response is present in Behcet's disease
zhou h	China:Sun Yat Sen Univ, Int Uveitis Study Lab, Guangzhou 510060, Guangdong,Peoples R China. Sun Yat Sen University	MOLECULAR VISION	Small ubiquitin-like modifier 4 (SUMO4) polymorphisms and Vogt-Koyanagi-Harada (VKH) syndrome in the Chinese Han population
